,open,high,low,close,volume,value
2022-07-01 00:29:00,25367000.0,25367000.0,25330000.0,25333000.0,4.35394032,110360174.35452
2022-07-01 00:30:00,25332000.0,25345000.0,25308000.0,25341000.0,3.67441648,93065720.81433
2022-07-01 00:31:00,25345000.0,25355000.0,25300000.0,25300000.0,2.95642721,74843001.85935
2022-07-01 00:32:00,25300000.0,25306000.0,25253000.0,25272000.0,5.25724321,132892526.764
2022-07-01 00:33:00,25272000.0,25299000.0,25267000.0,25285000.0,1.7504153,44269417.93063
2022-07-01 00:34:00,25285000.0,25355000.0,25285000.0,25322000.0,5.13558725,129988548.92367
2022-07-01 00:35:00,25310000.0,25327000.0,25310000.0,25310000.0,3.08871235,78190251.8278
2022-07-01 00:36:00,25310000.0,25313000.0,25298000.0,25299000.0,4.18463396,105885074.37211
2022-07-01 00:37:00,25299000.0,25313000.0,25298000.0,25312000.0,6.38727746,161597419.84063
2022-07-01 00:38:00,25298000.0,25312000.0,25298000.0,25300000.0,1.72981306,43768793.83298
2022-07-01 00:39:00,25300000.0,25350000.0,25296000.0,25334000.0,2.14111438,54203722.03384
2022-07-01 00:40:00,25334000.0,25334000.0,25286000.0,25317000.0,1.82069785,46056076.94867
2022-07-01 00:41:00,25317000.0,25318000.0,25296000.0,25304000.0,0.9288496,23509871.22322
2022-07-01 00:42:00,25304000.0,25308000.0,25297000.0,25308000.0,3.27334773,82827220.24456
2022-07-01 00:43:00,25308000.0,25324000.0,25303000.0,25323000.0,1.98018076,50131563.008
2022-07-01 00:44:00,25323000.0,25323000.0,25311000.0,25312000.0,1.27793781,32353260.57864
2022-07-01 00:45:00,25312000.0,25315000.0,25310000.0,25310000.0,0.85659253,21681879.62653
2022-07-01 00:46:00,25305000.0,25314000.0,25305000.0,25314000.0,1.27360404,32235844.83017
2022-07-01 00:47:00,25313000.0,25340000.0,25313000.0,25334000.0,7.91084344,200274590.14265
2022-07-01 00:48:00,25338000.0,25379000.0,25305000.0,25316000.0,5.8199034,147469215.45774
2022-07-01 00:49:00,25316000.0,25316000.0,25305000.0,25306000.0,1.09202868,27637861.19446
2022-07-01 00:50:00,25314000.0,25322000.0,25251000.0,25256000.0,6.95294957,175831520.63799
2022-07-01 00:51:00,25253000.0,25261000.0,25251000.0,25261000.0,6.2697602,158330338.29439
2022-07-01 00:52:00,25261000.0,25261000.0,25246000.0,25246000.0,4.21675169,106477892.63488
2022-07-01 00:53:00,25252000.0,25257000.0,25245000.0,25245000.0,3.07486439,77640717.41503
2022-07-01 00:54:00,25245000.0,25250000.0,25200000.0,25200000.0,5.58795097,140941172.51527
2022-07-01 00:55:00,25226000.0,25226000.0,25175000.0,25195000.0,5.76077228,145179721.66635
2022-07-01 00:56:00,25176000.0,25223000.0,25175000.0,25196000.0,4.79371507,120773922.23453
2022-07-01 00:57:00,25196000.0,25217000.0,25186000.0,25207000.0,4.51573564,113807224.62852
2022-07-01 00:58:00,25207000.0,25234000.0,25190000.0,25227000.0,5.36525705,135268613.54492
2022-07-01 00:59:00,25194000.0,25252000.0,25194000.0,25219000.0,4.71047305,118809121.42934
2022-07-01 01:00:00,25221000.0,25243000.0,25218000.0,25242000.0,3.56351444,89896534.86015
2022-07-01 01:01:00,25242000.0,25243000.0,25218000.0,25221000.0,1.05139632,26528001.98396
2022-07-01 01:02:00,25235000.0,25246000.0,25221000.0,25224000.0,3.87749069,97868787.95221
2022-07-01 01:03:00,25222000.0,25233000.0,25197000.0,25221000.0,5.1319483,129359620.30263
2022-07-01 01:04:00,25204000.0,25245000.0,25204000.0,25237000.0,1.33005842,33553949.9267
2022-07-01 01:05:00,25244000.0,25245000.0,25204000.0,25224000.0,2.79393255,70484724.1057
2022-07-01 01:06:00,25224000.0,25224000.0,25150000.0,25185000.0,9.36252989,235720495.43658
2022-07-01 01:07:00,25186000.0,25188000.0,25160000.0,25165000.0,2.0790971,52343791.78595
2022-07-01 01:08:00,25185000.0,25186000.0,25154000.0,25159000.0,4.71760383,118701318.0088
2022-07-01 01:09:00,25162000.0,25185000.0,25152000.0,25160000.0,2.61527373,65809508.88688
2022-07-01 01:10:00,25166000.0,25166000.0,25140000.0,25157000.0,6.38011912,160477373.85888
2022-07-01 01:11:00,25154000.0,25155000.0,25140000.0,25145000.0,4.84903554,121928385.43185
2022-07-01 01:12:00,25146000.0,25185000.0,25145000.0,25158000.0,3.09333804,77824694.87512
2022-07-01 01:13:00,25182000.0,25182000.0,25159000.0,25159000.0,1.02116798,25699470.47999
2022-07-01 01:14:00,25175000.0,25186000.0,25160000.0,25178000.0,1.20133715,30244850.09062
2022-07-01 01:15:00,25188000.0,25213000.0,25175000.0,25203000.0,1.38282597,34826905.12747
2022-07-01 01:16:00,25203000.0,25212000.0,25167000.0,25170000.0,7.61264165,191745461.81618
2022-07-01 01:17:00,25167000.0,25188000.0,25164000.0,25172000.0,1.77041449,44555141.28575
2022-07-01 01:18:00,25187000.0,25187000.0,25176000.0,25176000.0,0.67649868,17032477.3164
2022-07-01 01:19:00,25187000.0,25198000.0,25176000.0,25176000.0,6.21083654,156391931.00015
2022-07-01 01:20:00,25197000.0,25213000.0,25176000.0,25213000.0,2.410099,60710269.83002
2022-07-01 01:21:00,25213000.0,25234000.0,25213000.0,25234000.0,2.38079925,60054023.14995
2022-07-01 01:22:00,25234000.0,25284000.0,25234000.0,25235000.0,9.25538582,233748357.28697
2022-07-01 01:23:00,25254000.0,25268000.0,25234000.0,25258000.0,2.20532112,55667563.56735
2022-07-01 01:24:00,25242000.0,25278000.0,25242000.0,25253000.0,1.45978735,36883201.5697
2022-07-01 01:25:00,25263000.0,25303000.0,25263000.0,25288000.0,2.97183806,75125267.63631
2022-07-01 01:26:00,25299000.0,25342000.0,25288000.0,25323000.0,4.96972529,125771682.12238
2022-07-01 01:27:00,25338000.0,25339000.0,25288000.0,25289000.0,4.0469004,102453540.53169
2022-07-01 01:28:00,25312000.0,25312000.0,25276000.0,25286000.0,3.89532212,98542593.49929
2022-07-01 01:29:00,25286000.0,25318000.0,25286000.0,25291000.0,3.55826193,90018647.22648
2022-07-01 01:30:00,25308000.0,25308000.0,25290000.0,25306000.0,1.64707222,41675398.51344
2022-07-01 01:31:00,25307000.0,25385000.0,25307000.0,25356000.0,13.28232081,336718844.66763
